id,volumeNumber,year
904763841994,4,1994
9048091352017,35,2017
9048066472008,47,2008
9048116112013,11,2013
904791941980,4,1980
9048080452002,45,2002
904794752016,5,2016
904766182006,8,2006
90478031172014,117,2014
9047859882007,88,2007
90479591552017,155,2017
904759422005,2,2005
9047526192015,19,2015
9048171321995,32,1995
9048076742017,74,2017
904774272012,7,2012
9047556332018,33,2018
904785142018,4,2018
9048124132003,13,2003
904820691993,9,1993
904787682003,8,2003
9048085492016,49,2016
9048251212015,21,2015
9047657232009,23,2009
9047780712017,71,2017
904774222007,2,2007
9048050502013,50,2013
904773511995,1,1995
9047650171974,17,1974
9047720382011,38,2011
9048009322004,32,2004
90477681052013,105,2013
9048129182001,18,2001
90480192152000,215,2000
90480881232018,123,2018
9047970482017,48,2017
90481893012005,301,2005
9047737552017,55,2017
9047505202019,20,2019
90478591612017,161,2017
904792381979,8,1979
9047857192003,19,2003
9047729512014,51,2014
90480442432000,243,2000
9047705161997,16,1997
904772612008,1,2008
904771181995,8,1995
9047706142007,14,2007
904784491973,9,1973
904795611989,1,1989
904752492008,9,2008
9047933222008,22,2008
9048214312016,31,2016
904796272009,7,2009
9047618392008,39,2008
90481731112011,111,2011
9048184241978,24,1978
904757311989,1,1989
904774062008,6,2008
9047479282016,28,2016
9048122192015,19,2015
904768272016,7,2016
90480001282019,128,2019
904756112012,1,2012
904758320112011,2011,2011
9047951452011,45,2011
904772082001,8,2001
904822392015,9,2015
90481892292001,229,2001
90481891551996,155,1996
9048080422001,42,2001
9047960112016,11,2016
9047803962009,96,2009
9048085342008,34,2008
904820782012,8,2012
9047931672016,67,2016
904779162005,6,2005
9047507241992,24,1992
9047737742019,74,2019
90481591662018,166,2018
9048009161999,16,1999
9047720432013,43,2013
9048066372006,37,2006
9048171311994,31,1994
9048200582014,58,2014
904820222002,2,2002
9048171251992,25,1992
9047793452007,45,2007
9048256252003,25,2003
9048122212017,21,2017
9047653162012,16,2012
9047719492001,49,2001
9047676311997,31,1997
9047700262015,26,2015
9047999392007,39,2007
9047453332009,33,2009
9048000622016,62,2016
9047866122010,12,2010
9048076402005,40,2005
9048163281997,28,1997
9048161202009,20,2009
9048223102016,10,2016
9047800132007,13,2007
904800622008,2,2008
9047811252003,25,2003
90480881102017,110,2017
9047616362017,36,2017
90481841082004,108,2004
904820292004,9,2004
9047459462004,46,2004
90482303412004,341,2004
904810741979,4,1979
904761771993,7,1993
904824132017,3,2017
904746242012,4,2012
9047957662012,66,2012
9047504252014,25,2014
90480444962013,496,2013
9047737262014,26,2014
9047454161992,16,1992
9048259832015,83,2015
9048012562017,56,2017
904795342019,4,2019
90480444092008,409,2008
9047619101996,10,1996
9047676231989,23,1989
904749282017,8,2017
9047616161997,16,1997
904804351989,5,1989
9047676271993,27,1993
9048123472000,47,2000
9048191271996,27,1996
904798641980,4,1980
9047879192016,19,2016
904825212005,1,2005
9047614202003,20,2003
90479891102018,110,2018
90480441731997,173,1997
9047484201994,20,1994
90480192081999,208,1999
9047817232011,23,2011
90480921442017,144,2017
9047701112017,11,2017
9047585322017,32,2017
904752942011,4,2011
9047719532005,53,2005
9048092792013,79,2013
904819320182018,2018,2018
904764422013,2,2013
9047453592015,59,2015
9047601121997,12,1997
9047645902008,90,2008
9048088572011,57,2011
904760631993,3,1993
9048200121998,12,1998
904758411986,1,1986
9047799212013,21,2013
904789772013,7,2013
90481591702018,170,2018
9047959181993,18,1993
9047459442002,44,2002
90480192572007,257,2007
904783722005,2,2005
9048212152016,15,2016
904776161996,6,1996
9048183241978,24,1978
90480443072003,307,2003
904818012009,1,2009
9048196252000,25,2000
904754352018,5,2018
9048044711990,71,1990
9047858502018,50,2018
9047970291998,29,1998
904775422016,2,2016
904779622009,2,2009
904783291983,9,1983
9047557272012,27,2012
9047699641995,64,1995
904782041981,4,1981
9047811602017,60,2017
9048010372018,37,2018
904760872009,7,2009
9048154582006,58,2006
9048137372003,37,2003
904823821993,2,1993
904784441968,4,1968
904804962015,6,2015
904777692000,9,2000
9047948122016,12,2016
9047795662016,66,2016
9047618312000,31,2000
9047866142012,14,2012
9047488322008,32,2008
904784812001,1,2001
904745661993,6,1993
9048071152013,15,2013
9047801102002,10,2002
904778972003,7,2003
9047654332013,33,2013
9047734131974,13,1974
904818911971,1,1971
9047795962018,96,2018
904786382001,8,2001
9047790732016,73,2016
904799762015,6,2015
90480881242018,124,2018
9047885142004,14,2004
90480191961997,196,1997
9048243212013,21,2013
9048066842015,84,2015
9047945262003,26,2003
904800541979,4,1979
9048088712014,71,2014
9048080572008,57,2008
9047769842011,84,2011
90481893202014,320,2014
904794822006,2,2006
9047764231983,23,1983
904775632018,3,2018
9047708332014,33,2014
9048087422014,42,2014
904769161998,6,1998
9048093262019,26,2019
90480443222004,322,2004
9047986181994,18,1994
9047790672011,67,2011
904798452004,5,2004
9047484422016,42,2016
904820661990,6,1990
9047509452011,45,2011
9048107182007,18,2007
904820611984,1,1984
904760171992,7,1992
90481441042016,104,2016
9047670281994,28,1994
904803641995,4,1995
9047918221989,22,1989
90481591092008,109,2008
90480443032003,303,2003
9047526182014,18,2014
90481751352007,135,2007
9047956322002,32,2002
9048222221993,22,1993
9048123482001,48,2001
90480001152018,115,2018
904815262012,6,2012
9047484272001,27,2001
90481751652016,165,2016
904787992006,9,2006
9048197132007,13,2007
9048024532005,53,2005
9048222171988,17,1988
90475272682014,268,2014
9047681272010,27,2010
9048066402007,40,2007
904768982007,8,2007
9047504262015,26,2015
9048259511999,51,1999
9047793371999,37,1999
9048008362017,36,2017
9048087211993,21,1993
9047999512013,51,2013
9048259662008,66,2008
90478301272008,127,2008
9047711101997,10,1997
9047970472016,47,2016
904793621996,2,1996
9048206162000,16,2000
9047792572004,57,2004
90478031442017,144,2017
9048015122013,12,2013
9048069111992,11,1992
9047489512002,51,2002
9048176362012,36,2012
904768162007,6,2007
9047959852008,85,2008
9047993322009,32,2009
904766142003,4,2003
904791032012,3,2012
9048191151984,15,1984
9048247151999,15,1999
9047788392003,39,2003
9048005181993,18,1993
904806442012,4,2012
9048112102016,10,2016
9047734601998,60,1998
9047719141966,14,1966
9048005292004,29,2004
904817052017,5,2017
9048216171991,17,1991
9047878151998,15,1998
9048139281989,28,1989
9047989812013,81,2013
9048115182010,18,2010
9048199342005,34,2005
9047964152007,15,2007
904784051993,5,1993
9048103192010,19,2010
90481751692017,169,2017
904779172006,7,2006
9048227802015,80,2015
9048139261987,26,1987
9048076472008,47,2008
9047769862012,86,2012
904825242008,4,2008
904746032012,3,2012
9048189391982,39,1982
904822042000,4,2000
9047777202011,20,2011
904774392010,9,2010
9048252122016,12,2016
9047780902019,90,2019
9048066101999,10,1999
9048087302002,30,2002
9048014172015,17,2015
90480441311994,131,1994
9047475142014,14,2014
90478301202001,120,2001
9047893371995,37,1995
90481891331994,133,1994
9047931642014,64,2014
904751532013,3,2013
904779182007,8,2007
904750352006,5,2006
9048171632005,63,2005
904817651981,5,1981
904745782019,8,2019
90480444492012,449,2012
904806512017,1,2017
9048222251996,25,1996
904778741968,4,1968
9048203942018,94,2018
904757752001,5,2001
90475272552014,255,2014
9047764412001,41,2001
904755852011,5,2011
9047534192017,19,2017
904825661984,6,1984
904758262002,6,2002
90479591192012,119,2012
9047936112001,11,2001
9047711332012,33,2012
90480444572012,457,2012
904779122001,2,2001
9047951402006,40,2006
904806271993,7,1993
9047698131999,13,1999
9047795131986,13,1986
9047795161989,16,1989
9048140402017,40,2017
9047618382007,38,2007
9048220182014,18,2014
9048027102005,10,2005
9047829122016,12,2016
90477921842016,184,2016
904793731996,3,1996
904780682002,8,2002
904768911999,1,1999
904760422007,2,2007
9047766152012,15,2012
9047760162016,16,2016
9047857141998,14,1998
904759472010,7,2010
9047884252010,25,2010
9048216362009,36,2009
9047705452014,45,2014
9047485202010,20,2010
90481711162018,116,2018
9048000822017,82,2017
9047894291987,29,1987
9047877262011,26,2011
904793631997,3,1997
90480921812018,181,2018
9048092862014,86,2014
9047486222015,22,2015
904808451958,5,1958
9047661152013,15,2013
9047459572015,57,2015
9047933242010,24,2010
9048087282000,28,2000
9047863102003,10,2003
9047974802003,80,2003
904759381990,8,1990
90480443462005,346,2005
9047683262016,26,2016
9047823372018,37,2018
9048216111985,11,1985
9048122222018,22,2018
90481841192012,119,2012
9047489532004,53,2004
904781141994,4,1994
904820532007,3,2007
904789562015,6,2015
904811282014,8,2014
9048044811991,81,1991
9048022912017,91,2017
9047856102007,10,2007
904817712007,1,2007
90481891361994,136,1994
9047502432011,43,2011
9048080692014,69,2014
9047569142014,14,2014
9048196432018,43,2018
904822021998,2,1998
9047826102017,10,2017
9048106202015,20,2015
904796242005,4,2005
9048189821990,82,1990
9048074142007,14,2007
904818572005,7,2005
904780252016,5,2016
9048171782009,78,2009
9047744282015,28,2015
9047734231979,23,1979
904807651993,5,1993
9047624202012,20,2012
904774132007,3,2007
9047650191976,19,1976
90480921802018,180,2018
9047729712017,71,2017
90475272432013,243,2013
9047692122015,12,2015
9048102252007,25,2007
9048076762017,76,2017
9048051102016,10,2016
9047461182013,18,2013
904753352000,5,2000
9048189541985,54,1985
9048026192013,19,2013
904749572003,7,2003
904753881964,8,1964
9047495132009,13,2009
904767492017,9,2017
904758142012,4,2012
9048043712015,71,2015
9047923342005,34,2005
9047996212006,21,2006
9048256222000,22,2000
9047665282014,28,2014
9048107222015,22,2015
90480443382005,338,2005
9048103102001,10,2001
9047788331997,33,1997
9047970352004,35,2004
9047931392002,39,2002
9048159711998,71,1998
904823692015,9,2015
9047737622017,62,2017
904779581981,8,1981
9047660442014,44,2014
9047734351985,35,1985
9048167171975,17,1975
9048259451996,45,1996
9047897122018,12,2018
90480444632012,463,2012
904762212011,1,2011
9047772352003,35,2003
904784081996,8,1996
9048203562008,56,2008
9047555192013,19,2013
9047468122017,12,2017
9047489632014,63,2014
9047836191990,19,1990
90480444552012,455,2012
9048142372003,37,2003
9048092692013,69,2013
904748320192019,2019,2019
9047795512014,51,2014
9047807152012,15,2012
9047696752015,75,2015
904769141996,4,1996
904757321990,2,1990
9047969231999,23,1999
9048114222014,22,2014
9047893381996,38,1996
904799242015,4,2015
904799931987,3,1987
904821621976,2,1976
90481831322018,132,2018
9047511282017,28,2017
9048076221999,22,1999
9048106142010,14,2010
9047700192008,19,2008
904792952011,5,2011
9047529112018,11,2018
9047931542009,54,2009
90482681371990,137,1990
9047919632018,63,2018
9047737612017,61,2017
90481591612017,161,2017
90481831312018,131,2018
9047883192018,19,2018
90480442672001,267,2001
9047811322005,32,2005
90481891571996,157,1996
9048189131975,13,1975
9047836141985,14,1985
9048189881991,88,1991
90476511222015,122,2015
9048135111991,11,1991
9047857162000,16,2000
9048044961992,96,1992
9047620102012,10,2012
90481841052004,105,2004
9047557282013,28,2013
9047772141992,14,1992
90482303422005,342,2005
9047816172006,17,2006
9047488352011,35,2011
9048024602012,60,2012
9048176312007,31,2007
9048017242017,24,2017
9047793472009,47,2009
904814712002,1,2002
90480921032014,103,2014
9048184731996,73,1996
9048216221996,22,1996
904752641997,4,1997
9047788261990,26,1990
9047557202005,20,2005
9048199512013,51,2013
9048055202017,20,2017
904787662001,6,2001
9047719361988,36,1988
9047850221996,22,1996
90480921322016,132,2016
904789142005,4,2005
904817712006,1,2006
9047890262011,26,2011
9047900522014,52,2014
9047794252017,25,2017
9048176392015,39,2015
904763031987,3,1987
9048010292010,29,2010
904765751991,5,1991
904794272008,7,2008
904791661995,6,1995
9048018142014,14,2014
90481751462011,146,2011
9048144642006,64,2006
90478031452017,145,2017
9048079132013,13,2013
904774362007,6,2007
9047858142000,14,2000
9047619262011,26,2011
904786392002,9,2002
9048183681996,68,1996
9048103162007,16,2007
90480444842013,484,2013
9047847412010,41,2010
9048038202018,20,2018
9047793472010,47,2010
9048092952014,95,2014
9048079152016,15,2016
904789782014,8,2014
9048088782014,78,2014
9047944382015,38,2015
9048222452016,45,2016
9047807142011,14,2011
9047509412007,41,2007
904815142010,4,2010
9047711172004,17,2004
904761761992,6,1992
9048166592017,59,2017
904782182009,8,2009
9047856112008,11,2008
9047507462014,46,2014
9048085482015,48,2015
9047633302018,30,2018
9048200642016,64,2016
9047850101989,10,1989
9047982112012,11,2012
9047695122016,12,2016
9047574242018,24,2018
9047954282014,28,2014
904758862014,6,2014
904813072009,7,2009
9047708192009,19,2009
9047807192016,19,2016
9047719381990,38,1990
904791452014,5,2014
9048233242008,24,2008
904820671990,7,1990
9048043121994,12,1994
904787531989,3,1989
904801681990,8,1990
904793212011,1,2011
904766362013,6,2013
9047560402016,40,2016
904750491998,9,1998
904764282012,8,2012
904814491992,9,1992
9048259862016,86,2016
9048214392017,39,2017
9047793402002,40,2002
9048197142008,14,2008
904779251993,5,1993
9047999332004,33,2004
9048189891991,89,1991
9047720352009,35,2009
9047821122013,12,2013
9047922222013,22,2013
9047857222006,22,2006
904801731996,3,1996
9048126112000,11,2000
904813332004,3,2004
9047823232004,23,2004
9048142382004,38,2004
904791681997,8,1997
9047800492018,49,2018
9047921272003,27,2003
904813352006,5,2006
90481892051999,205,1999
904748751997,5,1997
9047963142014,14,2014
9048010302011,30,2011
904796441996,4,1996
90477922402017,240,2017
904762652007,5,2007
9048189331981,33,1981
9048144191995,19,1995
904771131990,3,1990
9048048172013,17,2013
904806941985,4,1985
9047734251980,25,1980
9047502422010,42,2010
9047711872017,87,2017
9047555212015,21,2015
9047904962016,96,2016
904760812003,1,2003
9047645842005,84,2005
9048043602012,60,2012
9048139522013,52,2013
9048005171992,17,1992
9047638142006,14,2006
9048234172001,17,2001
9047705782018,78,2018
904823912014,1,2014
904784672007,7,2007
9048196352010,35,2010
90481751362007,136,2007
9048144842011,84,2011
90481751512014,151,2014
904770511982,1,1982
904779961997,6,1997
9048225132017,13,2017
904784532000,3,2000
904789832008,3,2008
9047801132005,13,2005
9047764291989,29,1989
9047971272000,27,2000
9048043442003,44,2003
9047507412009,41,2009
90479591352014,135,2014
9047585312016,31,2016
9047970201989,20,1989
9047734571996,57,1996
9048115132005,13,2005
9047698292015,29,2015
9048077292010,29,2010
904804872003,7,2003
904790512006,1,2006
90479591322014,132,2014
9047890101997,10,1997
90475273452019,345,2019
904801631985,3,1985
904757922016,2,2016
904776532004,3,2004
904745282017,8,2017
904780182000,8,2000
9047799172009,17,2009
904786772006,7,2006
904745481984,8,1984
9047573282004,28,2004
9047760172017,17,2017
90478591402016,140,2016
9047834102018,10,2018
9047737312014,31,2014
90481751592015,159,2015
9047700132002,13,2002
904813571987,7,1987
9047736102015,10,2015
9047893542012,54,2012
9048258351991,35,1991
9047545212016,21,2016
904786182000,8,2000
9048189811990,81,1990
904825592018,9,2018
9047788211985,21,1985
9048221192015,19,2015
9047718702016,70,2016
9047829212017,21,2017
90480443392005,339,2005
9048176402016,40,2016
9047876192014,19,2014
904806722016,2,2016
90480192372004,237,2004
9047720332009,33,2009
904746292017,9,2017
9047904422012,42,2012
90480995252015,525,2015
9047790712015,71,2015
9047654352015,35,2015
9047616262007,26,2007
9048044341984,34,1984
904770591990,9,1990
90481892041999,204,1999
904800462006,6,2006
904820031993,3,1993
904774022004,2,2004
9047737272014,27,2014
9048157232011,23,2011
9047707112016,11,2016
9047569182015,18,2015
9048106162012,16,2012
904774292014,9,2014
9047533202015,20,2015
904772092001,9,2001
90475272852015,285,2015
9048203622011,62,2011
9047788231987,23,1987
9048137492014,49,2014
904805492004,9,2004
9048245462004,46,2004
9047619212007,21,2007
9048227171994,17,1994
904758481993,8,1993
9047761192009,19,2009
9048183261979,26,1979
9048139381999,38,1999
9047844251989,25,1989
904792011977,1,1977
9048144922013,92,2013
9047806102004,10,2004
9048206332016,33,2016
9047636152011,15,2011
904750832016,3,2016
9047681562013,56,2013
9047931251995,25,1995
9047615312007,31,2007
9047986422018,42,2018
90478591072012,107,2012
90475272372013,237,2013
904798272008,7,2008
9047720442013,44,2013
9047943442010,44,2010
904785041987,4,1987
9047461352015,35,2015
904817042016,4,2016
9048222111982,11,1982
904809831991,3,1991
9047606152005,15,2005
9048160541991,54,1991
904774642017,4,2017
904775132010,3,2010
904782071984,7,1984
9047698152001,15,2001
9048237222007,22,2007
9047968121993,12,1993
9047974822005,82,2005
9047948102014,10,2014
9047949692015,69,2015
9048258371992,37,1992
904767071972,7,1972
90477923022018,302,2018
9048028262012,26,2012
9048227492005,49,2005
9048145762015,76,2015
9048227522006,52,2006
9047764321992,32,1992
9048222211992,21,1992
9047659152007,15,2007
9048124142003,14,2003
904770242007,4,2007
904799032013,3,2013
904785831989,3,1989
904749932007,3,2007
9048184972002,97,2002
904773652009,5,2009
9047820242001,24,2001
9047739102012,10,2012
904791881975,8,1975
90481841062004,106,2004
904820882009,8,2009
904799862004,6,2004
9048156342006,34,2006
9048026212015,21,2015
9048233252009,25,2009
904745421978,2,1978
90476511152008,115,2008
9047620162012,16,2012
904759552013,5,2013
90481892352001,235,2001
9048184271979,27,1979
904821691983,9,1983
904808892-932016,92-93,2016
904785482017,8,2017
9048171141988,14,1988
9047956191998,19,1998
90480442932003,293,2003
9048130152017,15,2017
904814091986,9,1986
904825111995,1,1995
904784011989,1,1989
9048144562004,56,2004
9047957882017,88,2017
9047475152015,15,2015
904797220152015,2015,2015
9048128282015,28,2015
9047471132011,13,2011
90480192642008,264,2008
904745451981,5,1981
9048015142015,14,2015
90481751562015,156,2015
9048128192006,19,2006
9047614302013,30,2013
90480447152018,715,2018
904789732009,3,2009
9047676422008,42,2008
9047793472008,47,2008
904824412007,1,2007
9048031122012,12,2012
9047478242002,24,2002
9048200402008,40,2008
9047477132000,13,2000
904745592013,9,2013
9047793492011,49,2011
9048184121972,12,1972
904755562000,6,2000
9047893331991,33,1991
90477921082013,108,2013
90480995382016,538,2016
9048158242016,24,2016
904821671981,7,1981
904819412010,1,2010
9047459512009,51,2009
90475272842015,284,2015
9047861222007,22,2007
904766922014,2,2014
9047720572017,57,2017
9047734321984,32,1984
9047642122017,12,2017
9048191322001,32,2001
904796732013,3,2013
90475071012018,101,2018
9047919181994,18,1994
9047720692018,69,2018
9047795302003,30,2003
904757942018,4,2018
9048011152009,15,2009
904751472013,7,2013
9047944362014,36,2014
90480442101999,210,1999
9047949181996,18,1996
9047699872011,87,2011
9048191342003,34,2003
9047653152011,15,2011
904769841990,4,1990
9048159661997,66,1997
904752692001,9,2001
904763051989,5,1989
9047538492005,49,2005
904754822001,2,2001
904770641997,4,1997
9047538602016,60,2016
904787061993,6,1993
9047986151991,15,1991
9048206121996,12,1996
9047986412017,41,2017
9047790732017,73,2017
9047572411999,41,1999
90477922982018,298,2018
9048140322009,32,2009
90480445112013,511,2013
9048183812001,81,2001
9047729562015,56,2015
9047799142006,14,2006
90478591182014,118,2014
9047820211998,21,1998
904795621990,2,1990
9047820151992,15,1992
904779281995,8,1995
9048092442009,44,2009
9048258301989,30,1989
904792341975,4,1975
9048142291995,29,1995
9048071122010,12,2010
904814021979,2,1979
9048184131972,13,1972
9047736112016,11,2016
9047453742018,74,2018
9048183711997,71,1997
9047556322017,32,2017
904787621997,2,1997
9048191382007,38,2007
9047729872018,87,2018
9048088552010,55,2010
904772362015,6,2015
9047610182012,18,2012
904766172005,7,2005
904798581989,8,1989
904806961987,6,1987
9048097102015,10,2015
90478591172014,117,2014
9048107192010,19,2010
9047696702014,70,2014
90480192332003,233,2003
9047729372004,37,2004
9047940112010,11,2010
90481891951999,195,1999
9047768822005,82,2005
9047766202017,20,2017
9048128242011,24,2011
9048009672013,67,2013
9048240192014,19,2014
9048168311989,31,1989
904792992015,9,2015
904824741988,4,1988
904771860-612015,60-61,2015
9048167191977,19,1977
9047657111997,11,1997
9047894271985,27,1985
9048115172009,17,2009
9047534132011,13,2011
9047974782001,78,2001
9047734652000,65,2000
904824892017,9,2017
9048036162007,16,2007
904760072016,7,2016
9047820362013,36,2013
9047792492002,49,2002
90481591272014,127,2014
904784232016,3,2016
9047959161992,16,1992
90478591052011,105,2011
9047614172000,17,2000
9047475322019,32,2019
9047552112014,11,2014
904812022011,2,2011
9047814312000,31,2000
9048032172016,17,2016
90481892192000,219,2000
9047555152009,15,2009
9047660382010,38,2010
9047836402012,40,2012
9048144582005,58,2005
904752292005,9,2005
90480881222018,122,2018
9047958202016,20,2016
9047720102001,10,2001
90480443282004,328,2004
9048217102010,10,2010
904786842006,4,2006
9048171752008,75,2008
904800581983,8,1983
90480441111993,111,1993
9047469332013,33,2013
9047795201993,20,1993
9048189231978,23,1978
9048009232001,23,2001
9048000452014,45,2014
9047944452018,45,2018
904760032012,3,2012
9047956382004,38,2004
9047823242005,24,2005
90482451022018,102,2018
9048140131990,13,1990
904774212006,1,2006
904803872005,7,2005
9047749142005,14,2005
9048140121989,12,1989
904754872006,7,2006
9048011162010,16,2010
9047944262009,26,2009
9047811192001,19,2001
9048044461986,46,1986
9048180112019,11,2019
9048048212017,21,2017
9048222101981,10,1981
904809042001,4,2001
9047706122005,12,2005
9047848152015,15,2015
9048200162000,16,2000
9048184561991,56,1991
904771092006,9,2006
9047764241984,24,1984
9047708132003,13,2003
9048088432004,43,2004
9048077262007,26,2007
9047784572014,57,2014
9048252112015,11,2015
904769422011,2,2011
9047699742000,74,2000
9047670452011,45,2011
904774612013,1,2013
9048087271999,27,1999
9047836201991,20,1991
9048088452005,45,2005
9048171762008,76,2008
90480446652017,665,2017
9047866112009,11,2009
904822221973,2,1973
904792011976,1,1976
9047478232001,23,2001
904765771993,7,1993
9047713142010,14,2010
9048140171994,17,1994
9047720402013,40,2013
9048017172010,17,2010
9047453292005,29,2005
9047711121999,12,1999
904794431996,3,1996
9048015152016,15,2016
904797822006,2,2006
904799072017,7,2017
904801352001,5,2001
90480881012016,101,2016
904809032000,3,2000
9048028202006,20,2006
9047727262007,26,2007
9048137301996,30,1996
904763011985,1,1985
904763512010,1,2010
9048087201992,20,1992
9048013122008,12,2008
9047718782016,78,2016
904825019991999,1999,1999
9048056232005,23,2005
9047657312017,31,2017
904824252006,5,2006
9047590152015,15,2015
9047652372008,37,2008
9047676211987,21,1987
904799712010,1,2010
9048216322006,32,2006
9047560322006,32,2006
90480442862002,286,2002
904788932013,3,2013
904786732002,3,2002
9047970312000,31,2000
904822761990,6,1990
9047555172011,17,2011
90480445542014,554,2014
9047488252001,25,2001
904793171977,7,1977
9047719351987,35,1987
90475272672014,267,2014
904754882007,8,2007
9048139532014,53,2014
9047814271996,27,1996
9048181141981,14,1981
9048176221998,22,1998
9048018142013,14,2013
90482321382017,138,2017
9048256352013,35,2013
9047773132014,13,2014
9048226192004,19,2004
9047813202011,20,2011
9047560221998,22,1998
904823652011,5,2011
9047528192002,19,2002
9047616131994,13,1994
9047836382010,38,2010
904809062003,6,2003
9047814251994,25,1994
904745842015,4,2015
9047657252011,25,2011
9047803922008,92,2008
9047734531994,53,1994
904812151999,5,1999
9048259532000,53,2000
904772072001,7,2001
9048053152017,15,2017
904756692015,9,2015
9047573262004,26,2004
904774862010,6,2010
90480442922003,292,2003
9048088982016,98,2016
904758320082008,2008,2008
9048044971992,97,1992
904786452016,5,2016
9048184341983,34,1983
904796132013,3,2013
9047989942015,94,2015
9047845112008,11,2008
904755822008,2,2008
9047814231992,23,1992
9048048142010,14,2010
9048074182011,18,2011
9047761262016,26,2016
904775982016,8,2016
904827399-301999,99-30,1999
9048032112010,11,2010
9048140221999,22,1999
9047549192014,19,2014
90481841622019,162,2019
9047478302008,30,2008
904810652000,5,2000
90480192582007,258,2007
9048222141985,14,1985
9048200562013,56,2013
90481892382001,238,2001
9047782102014,10,2014
904757112000,1,2000
9047745492015,49,2015
90480444482012,448,2012
90475273212017,321,2017
9048107121995,12,1995
9048036102001,10,2001
904787392012,9,2012
9047993362013,36,2013
9048171552002,55,2002
9047469252005,25,2005
9048236132019,13,2019
9047789212017,21,2017
9047904492012,49,2012
9047538351991,35,1991
904750172013,7,2013
9048251102004,10,2004
9048143512017,51,2017
9047620222013,22,2013
90479041202018,120,2018
9047899602009,60,2009
9047800542018,54,2018
9047812222014,22,2014
9048090102007,10,2007
9047705742018,74,2018
9047615332009,33,2009
9048176272003,27,2003
904784242017,4,2017
904820842003,4,2003
904782532009,3,2009
9047959381999,38,1999
9047795111984,11,1984
90475272902015,290,2015
904795621991,2,1991
9047681232009,23,2009
9047761232013,23,2013
9048087322004,32,2004
90475273182017,318,2017
90480192892013,289,2013
9047811452012,45,2012
904814071984,7,1984
9048080542007,54,2007
9047792191998,19,1998
9047894231981,23,1981
9047453502014,50,2014
9047616352016,35,2016
9047964132005,13,2005
9048095112000,11,2000
9047847392008,39,2008
9048183882003,88,2003
9047812192011,19,2011
9047949231997,23,1997
9048111311991,31,1991
9048092742013,74,2013
904778911997,1,1997
9048043962017,96,2017
9048189681988,68,1988
904823761991,6,1991
904813421996,2,1996
9048066252003,25,2003
904823521986,2,1986
9047955132012,13,2012
90480444132012,413,2012
90480443082003,308,2003
904758832011,3,2011
9048184531990,53,1990
9048189501984,50,1984
904796482000,8,2000
904750771975,7,1975
9047823282009,28,2009
9048203612011,61,2011
9047560131989,13,1989
9048233352019,35,2019
9047933292015,29,2015
9047954152007,15,2007
90481891731997,173,1997
90481751102003,110,2003
9048233322016,32,2016
90480442332000,233,2000
90481751552015,155,2015
904790720162016,2016,2016
9048012282007,28,2007
90481591222014,122,2014
90480443772007,377,2007
904749562002,6,2002
904818592007,9,2007
9047790592003,59,2003
9047549112005,11,2005
904809881996,8,1996
9048200222002,22,2002
90480443612006,361,2006
9047708112001,11,2001
9048129272010,27,2010
90477922332017,233,2017
9047465432015,43,2015
90480443202004,320,2004
9048181181985,18,1985
904798651981,5,1981
9047803642001,64,2001
90480444802013,480,2013
9047811442011,44,2011
904797220122012,2012,2012
9047964222014,22,2014
9047606142004,14,2004
9047757172010,17,2010
9047560372013,37,2013
9047814201989,20,1989
9048026142008,14,2008
9047900492011,49,2011
904770392014,9,2014
9048227832016,83,2016
9048184171974,17,1974
9047568372018,37,2018
9047780282014,28,2014
90481892702003,270,2003
904823491993,9,1993
904780432002,3,2002
9048189491984,49,1984
9047592342011,34,2011
904758320172017,2017,2017
904778711963,1,1963
9048191111980,11,1980
904748792001,9,2001
9047620422017,42,2017
904801362002,6,2002
904804491979,9,1979
904804862003,6,2003
9048172102015,10,2015
9047573182000,18,2000
9048189106-1071992,106-107,1992
9048092712013,71,2013
904773992011,9,2011
904780472006,7,2006
9048226282012,28,2012
904798591990,9,1990
90476511132006,113,2006
9047584121997,12,1997
90481751472012,147,2012
9047696322001,32,2001
9048256101988,10,1988
9047974832006,83,2006
90478591652018,165,2018
90481751712017,171,2017
9048189361981,36,1981
9047923101981,10,1981
9048167181976,18,1976
904793751998,5,1998
904796431995,3,1995
9048115222014,22,2014
904752682001,8,2001
9048107232017,23,2017
9047575282001,28,2001
904801562007,6,2007
9047861352013,35,2013
9047549152010,15,2010
904803122002,2,2002
904760912009,1,2009
9048199392007,39,2007
9047616232004,23,2004
9047801162008,16,2008
9047823252006,25,2006
90481891531996,153,1996
904768112006,1,2006
9047619232009,23,2009
9048153662014,66,2014
9047916312015,31,2015
9048013142010,14,2010
904759512009,1,2009
904769722001,2,2001
9047956312002,31,2002
904809052002,5,2002
9048123642017,64,2017
90481751502014,150,2014
9048092972014,97,2014
904804431976,3,1976
9047811342006,34,2006
90481841272014,127,2014
904749252014,5,2014
9047526162009,16,2009
90481892112000,211,2000
9047602131998,13,1998
9047548172016,17,2016
904778331997,3,1997
9047615422018,42,2018
904750312002,1,2002
904812821988,2,1988
904789862009,6,2009
9047734101972,10,1972
904745611988,1,1988
9047861382015,38,2015
9047676352001,35,2001
904777931992,3,1992
9047959422000,42,2000
90481841382016,138,2016
9047793422004,42,2004
904772142015,4,2015
90479591072011,107,2011
9047884342019,34,2019
