Paper,Author
1257761,6851536
1257770,6975782
1257772,6962427
1257778,7124556
1257788,6886027
1257791,7159033
1257797,7073214
1257812,6929975
1257836,7810025
1257838,6827971
1257855,7810031
1257860,6877202
1257861,7124580
1257887,6822488
1257894,7035640
1257900,7233384
1257912,6764549
1257931,6955273
1257943,7124649
1257946,6822442
1257947,7061273
1257955,6907152
1257961,7160591
1257978,7810050
1257990,7124432
1257995,7269459
1258003,6822003
1258013,7810120
1258018,7192169
1258020,7159168
1258029,6975782
1258065,6818291
1258071,7096504
1258082,6839772
1258086,7710333
1258110,7160806
1258131,6828896
1258148,6945610
1258160,7080209
1258192,6948194
1258201,7159613
1258203,7549720
1258206,6922978
1258211,6860872
1258218,7810226
1258231,6843584
1258238,7159420
1258253,7810238
1258287,7079891
1258293,7160699
1258295,6779716
1258298,7158056
1258300,6923192
1258301,7463428
1258315,6842064
1258332,7219542
1258356,6819737
1258360,6819041
1258378,6819814
1258388,7124302
1258407,6826815
1258440,7274034
1258446,6823718
1258456,6832245
1258458,6763902
1258479,7124877
1258485,7810333
1258488,6944135
1258490,6858846
1258518,6926594
1258520,7810360
1258541,6820710
1258543,6768850
1258552,6831219
1258554,7716261
1258557,6879610
1258566,6951146
1258573,6758953
1258579,6946633
1258599,7273051
1258600,6858348
1258607,6778208
1258610,6821443
1258615,6820710
1258620,7076862
1258624,6923156
1258632,6922673
1258633,7810414
1258637,7810418
1258643,7152365
1258648,7551329
1258651,7078383
1258661,6852003
1258668,6819797
1258696,6778003
1258713,7037157
1258733,6835032
1258740,7079176
1258749,7362759
1258751,7031549
1258766,6769692
1258768,6819704
1258780,6764400
1258787,6850677
1258791,7063893
1258795,7810492
1258804,6858992
1258817,6945386
1258843,7080346
1258855,7044040
1258862,7125606
1258864,6831337
1258867,6881172
1258880,6945817
1258901,6981287
1258904,6762589
1258921,6783644
1258924,7639122
1258925,6820710
1258928,6820710
1258930,6872455
1258940,7124798
1258942,6834685
1258952,7810581
1258961,7810586
1258966,6763896
1258968,7810594
1258979,7810599
1258989,7156153
1258997,7810605
1259022,7073536
1259067,6838061
1259100,7487285
1259107,6975590
1259117,6945822
1259122,6863509
1259124,6945823
1259137,6836154
1259141,6818438
1259148,6822175
1259152,7234329
1259162,7035478
1259163,6830062
1259167,7083538
1259170,6755732
1259198,6775139
1259215,6779698
1259218,6838014
1259230,6779482
1259234,7810694
1259240,6927552
1259260,6785696
1259264,6851536
1259266,6780628
1259270,7080616
1259292,7160563
1259296,6820781
1259299,6982748
1259308,7273908
1259311,6831167
1259315,7271526
1259319,6783457
1259341,6859459
1259343,6835056
1259354,6794534
1259360,6763093
1259386,6993360
1259392,7126123
1259414,6780700
1259423,7080407
1259432,6825545
1259472,6838974
1259475,6759629
1259485,6818587
1259488,7073214
1259499,6859796
1259508,7810846
1259515,7808712
1259530,6823554
1259535,7157501
1259540,6946870
1259546,7273706
1259558,7073214
1259567,7157839
1259582,6762589
1259585,6837390
1259592,7700723
1259595,6763093
1259597,7029958
1259599,6946051
1259604,7810900
1259610,6828896
1259615,7158500
1259631,6825105
1259636,6945775
1259645,6876706
1259647,6923592
1259655,6782581
1259659,6837869
1259665,7073163
1259669,7079345
1259692,6858786
1259705,7638892
1259710,7234000
1259713,6949988
1259725,6836357
1259734,6898783
1259752,6783647
1259762,7202821
1259763,6818441
1259764,6909045
1259769,6820709
1259773,7810867
1259783,7272498
1259785,6826877
1259789,7011871
1259793,6947879
1259806,6829362
1259810,6762111
1259811,6953082
1259826,6852855
1259828,6929529
1259838,7053552
1259840,6778209
1259876,6762152
1259883,6859459
1259886,6844001
1259888,6947462
1259889,6858432
1259898,6830356
1259904,6830529
1259912,7811020
1259914,6835587
1259924,6860164
1259930,6762589
1259944,6859837
1259947,6766129
1259965,7036488
1259972,7147133
1259985,6827608
1260002,6818733
1260004,6836199
1260018,6774932
1260020,6923076
1260038,7274169
1260039,6839223
1260040,6818877
1260045,7073815
1260058,7811087
1260061,6783457
1260073,6770017
1260078,7125761
1260082,6862017
1260096,7126123
1260104,7811098
1260105,6777896
1260108,7811101
1260110,7156683
1260125,6781057
1260130,7083739
1260135,7124441
1260144,6840931
1260161,7158086
1260178,6824665
1260182,6833652
1260187,6882728
1260205,6840557
1260227,6763093
1260238,6839305
1260242,7811143
1260257,7156602
1260264,6821800
1260267,7293057
1260271,7125432
1260272,6820781
1260288,7237403
1260299,7153534
1260311,7811166
1260319,6780628
1260334,7273289
1260338,7811194
1260342,7405895
1260350,7125129
1260387,7811218
1260400,7135947
1260449,6829529
1260467,6859765
1260479,7125556
1260492,6820781
1260500,6848982
1260511,7158292
1260512,6930593
1260520,6780628
1260551,7159429
1260559,6948924
1260580,6764764
1260597,7156642
1260600,7403276
1260601,7158745
1260614,6937528
1260630,7376272
1260636,6975150
1260642,6788204
1260656,7156677
1260664,6792820
1260671,7125441
1260694,6886717
1260697,7073214
1260698,7156185
1260706,7273824
1260726,7125396
1260734,7126479
1260737,6768371
1260740,7811365
1260742,7000317
1260751,6948973
1260782,7159921
1260785,6909494
1260787,6780628
1260793,6835599
1260795,7002084
1260798,6825875
1260804,6778208
1260809,7158292
1260818,6808594
1260826,6819108
1260827,7234822
1260838,7811416
1260878,6855745
1260880,7406304
1260881,7706709
1260887,7156286
1260894,6765817
1260942,6780975
1260945,7413056
1260964,7157767
1260999,7079238
1261003,6820390
1261005,7793895
1261020,6827583
1261022,7182473
1261024,6820882
1261034,6819776
1261045,7161713
1261051,6922471
1261061,7808786
1261062,7045487
1261064,6822425
1261086,7811520
1261094,6823281
1261112,7487598
1261159,7157440
1261175,6820781
1261205,7228485
1261206,6822628
1261216,7048803
1261219,7811602
1261221,6945822
1261222,7272287
1261242,6838878
1261265,6831218
1261267,7124607
1261275,7159655
1261276,6858568
1261287,6948652
1261292,7811670
1261294,6757064
1261312,6822488
1261332,7157748
1261337,7219823
1261366,7272627
1261373,7585009
1261377,6828835
1261384,7549680
1261394,7811732
1261401,6846069
1261422,6775520
1261425,6760393
1261426,6968252
1261427,6761352
1261437,7811732
1261439,6775520
1261447,6845048
1261457,7811774
1261525,6774372
1261530,7135906
1261532,7561598
1261535,7811731
1261539,6869161
1261559,7811861
1261563,7811867
1261599,6806314
1261622,7811907
1261683,7811935
1261688,7026874
1261709,7103814
1261713,6788137
1261720,7240347
1261743,7811952
1261746,7604445
1261753,7460305
1261756,7811955
1261788,7304128
1261793,7811969
1261795,7811973
1261798,7625523
1261815,6758805
1261826,6791809
1261827,7474929
1261858,7812021
1261867,7812027
1261917,7167296
1261951,6765602
1261952,6775520
1261962,7021290
1261971,6917331
1261997,6907601
1262002,6761387
1262018,7794691
1262023,7171837
1262037,6904568
1262131,7235711
1262138,6767460
1262143,6944729
1262165,7318893
1262171,7488833
1262196,7487766
1262199,7487412
1262204,6931076
1262221,6945078
1262249,7064677
1262254,6848414
1262258,7367403
1262300,7812267
1262330,7357958
1262365,7099783
1262386,7366918
1262422,7280168
1262440,6860802
1262453,7366648
1262488,6812021
1262499,7487268
1262500,6811739
1262517,7297185
1262518,6945104
1262540,7718624
1262550,6859924
1262564,7158465
1262658,7812392
1262666,7812405
1262702,7812325
1262714,7812447
1262731,6920286
1262753,6788887
1262781,6758956
1262801,7295571
1262845,7553720
1262857,7684702
1262874,7812477
1262895,7295545
1262898,7812584
1262907,7003575
1262913,7812589
1262922,6797869
1262946,7758609
1262953,6917377
1262959,6861372
1263050,7081731
1263065,6924238
1263078,7812726
1263109,7597650
1263120,7812690
1263125,7812762
1263128,7812769
1263135,6911293
1263149,6965584
1263150,7120410
1263178,6992416
1263200,6791220
1263210,7121138
1263222,6845943
1263226,7094080
1263243,7354291
1263266,7025628
1263295,7147709
1263321,7025276
1263336,7812843
1263402,6788996
1263411,6781215
1263451,7812865
1263453,7025601
1263468,7302938
1263487,7026787
1263517,6782894
1263525,7146048
1263531,7302938
1263539,6789410
1263547,6846703
1263555,6846434
1263558,7025211
1263569,6788195
1263579,6846084
1263583,6845826
1263602,7303122
1263626,7026963
1263657,6846837
1263660,6974319
1263668,6846452
1263677,6778099
1263679,6846379
1263691,6967717
1263704,6846143
1263705,6934213
1263759,7026478
1263788,6967011
1263809,6845922
1263810,6753823
1263865,7026303
1263891,6846434
1263929,7600510
1263958,7245801
1263975,7600835
1263985,7812985
1263992,6845943
1263994,6890344
1264018,6777482
1264024,7524968
1264037,7045931
1264038,7758029
1264054,7093805
1264062,7025927
1264063,6942041
1264066,6846009
1264067,6934258
1264077,7249630
1264119,7025236
1264131,7125301
1264139,6895832
1264145,6836476
1264152,7813025
1264157,6945822
1264173,7680526
1264182,7321279
1264187,6779022
1264193,7813065
1264196,6843005
1264215,6863741
1264222,7084599
1264225,6935795
1264227,6792719
1264231,6824800
1264242,6778089
1264272,6789312
1264276,6796644
1264278,6867866
1264294,7813131
1264299,7813137
1264315,6787276
1264317,6871715
1264333,6926356
1264356,6862127
1264365,6946030
1264371,7813177
1264372,6835985
1264374,7020232
1264377,6854246
1264382,7021614
1264391,7051500
1264399,6901512
1264410,7813197
1264461,6788392
1264489,7529292
1264552,6873853
1264558,6806492
1264567,7813122
1264580,7813024
1264591,7241247
1264592,7405141
1264594,6943265
1264624,7813339
1264649,6795576
1264655,6857843
1264664,6802302
1264683,6810434
1264684,6788749
1264693,6904520
1264703,7283089
1264709,7046479
1264715,6831613
1264728,7813403
1264737,7564523
1264741,6760246
1264764,7251501
1264767,6820781
1264776,7403636
1264777,7185261
1264797,7076559
1264814,7813458
1264823,7813462
1264850,7813480
1264862,7813487
1264872,7404337
1264877,6763093
1264882,6766896
1264898,6996138
1264920,6797663
1264924,6831613
1264937,7680455
1264952,6857643
1264955,7813547
1264959,7813557
1264968,6757082
1264969,6849472
1264985,6945836
1265000,6793549
1265011,6822575
1265023,6780061
1265031,7405321
1265073,6800276
1265078,7131533
1265084,7186150
1265094,6782504
1265095,7813646
1265102,7813652
1265106,7046206
1265117,6832775
1265125,7184459
1265130,6969630
1265165,6762683
1265193,7403833
1265203,6778513
1265206,7109026
1265241,6822179
1265255,6767390
1265256,7147135
1265265,6974904
1265266,7039146
1265276,7404236
1265291,6847091
1265305,6756561
1265310,7613587
1265317,7813790
1265342,6785463
1265352,6766229
1265363,7083584
1265376,7813821
1265379,6764085
1265395,6821559
1265414,7813847
1265438,6961396
1265447,7813863
1265452,6947441
1265455,7813872
1265463,7813873
1265484,7813895
1265490,7616772
1265496,6758494
1265500,6850168
1265520,6923063
1265531,6790356
1265537,7813918
1265546,7813925
1265576,6759926
1265595,6816990
1265641,6819120
1265643,6819589
1265648,6921093
1265656,6857843
1265686,6819120
1265709,6778089
1265714,7127141
1265722,7814017
1265735,7814025
1265747,7814036
1265759,7814046
1265773,7814055
1265801,6755790
1265842,7377340
1265849,7187756
1265854,6778728
1265893,6828840
1265899,6779845
1265945,6855412
1265946,6920692
1265951,6784297
1265960,6945822
1265988,7813975
1265992,7814168
1265995,6782882
1265998,6857847
1266019,6961060
1266028,7188430
1266029,7583587
1266032,7814177
1266047,7814186
1266056,6859726
1266066,6911166
1266078,7404474
1266093,6802280
1266103,7814221
1266107,6835994
1266109,7317954
1266136,7129861
1266171,6782283
1266177,6947441
1266178,7193052
1266181,6834959
1266188,7814260
1266194,6755322
1266195,7814265
1266222,6995323
1266230,6845116
1266234,6762111
1266240,7373130
1266270,6837665
1266290,7029793
1266330,6834515
1266350,6790356
1266351,6760732
1266355,7814135
1266380,7814357
1266381,6771245
1266385,6843835
1266387,7814338
1266393,7813068
1266403,7500354
1266406,6847091
1266423,6755434
1266433,7072241
1266451,7814398
1266455,7129333
1266459,6843237
1266511,6782639
1266515,6836661
1266520,6777678
1266527,6827584
1266543,6820029
1266559,6863837
1266562,6825741
1266563,7083185
1266584,6945401
1266589,7772127
1266590,7814471
1266602,6772628
1266628,7404952
1266632,6927605
1266638,6928371
1266661,6828788
1266670,7279805
1266673,6823663
1266703,6909644
1266710,7317208
1266719,7814230
1266782,7710599
1266789,6806711
1266887,7814573
1266895,7710599
1266903,7098388
1266916,7814542
1266957,7293588
1266974,7814542
1266997,6806711
1267005,7814543
1267019,7814544
1267027,7369832
1267042,7814556
1267045,7358582
1267050,6903199
1267076,7206322
1267088,7814619
1267089,6759707
1267095,7814624
1267131,7176904
1267153,6760179
1267213,7814694
1267219,6865167
1267229,7383421
1267234,6863692
1267237,6865830
1267290,7383421
1267307,6787829
1267312,7814759
1267325,6780020
1267329,6787814
1267346,7059372
1267362,7207034
1267405,7754221
1267424,6960616
1267435,7571952
1267438,7186638
1267440,7814827
1267444,6785657
1267449,7814835
1267460,6950862
1267463,6864139
1267470,6995907
1267489,7814857
1267558,6759515
1267574,6837890
1267583,6865134
1267586,7814907
1267615,6873651
1267627,6864109
1267633,6864507
1267634,7318443
1267683,6759707
1267688,6761250
1267692,7814891
1267700,7546927
1267704,6758019
1267734,6758698
1267763,7274397
1267775,7815032
1267785,6790062
1267813,6863770
1267815,7207190
1267818,7814885
1267847,6918620
1267848,7039682
1267867,7039682
1267872,7815083
1267931,7150781
1267933,6760218
1267949,7815043
1267951,7616201
1267952,6760218
1267977,6864683
1267993,7814723
1267995,6982069
1268017,7148380
1268032,6864131
1268034,7207550
1268073,7815204
1268078,6760331
1268142,6864752
1268173,7150129
1268203,6905952
1268205,6913238
1268206,6771852
1268221,7815283
1268237,6760464
1268252,7815298
1268257,6898496
1268262,7815301
1268269,7098893
1268305,7815327
1268323,6761107
1268335,7815341
1268351,6755454
1268393,7815371
1268420,6863668
1268435,6810682
1268468,7815410
1268479,7187428
1268489,6759192
1268491,7815423
1268497,7815425
1268502,6863770
1268512,6863667
1268536,7815446
1268561,6864859
1268601,7050049
1268627,6758131
1268633,6864921
1268652,6760204
1268657,7382382
1268660,7616201
1268668,6759369
1268678,7208271
1268721,7815561
1268741,7207465
1268798,7755155
1268818,6863735
1268819,6864507
1268821,6759190
1268840,7075135
1268862,7209087
1268880,7004896
1268894,7704976
1268895,7215398
1268930,7815622
1268954,7193505
1269007,6864380
1269021,7011052
1269031,6950916
1269037,6863702
1269042,7311084
1269045,7757483
1269059,6864016
1269077,7815253
1269079,6864507
1269098,7131879
1269132,7815778
1269154,6787321
1269169,6839322
1269220,7466760
1269255,7467212
1269265,6909721
1269270,6863966
1269287,7211302
1269296,7209087
1269298,6858430
1269406,6863770
1269413,7815931
1269432,6908361
1269435,7815942
1269463,7499627
1269470,7815966
1269473,6863923
1269499,7209087
1269508,7747429
1269510,7815983
1269512,7130554
1269521,7471509
1269532,6946678
1269534,7214476
1269548,6900835
1269559,7816012
1269577,6757798
1269585,6758861
1269621,6863769
1269638,6756104
1269647,7257158
1269680,6766896
1269683,6856142
1269694,6864033
1269746,6977790
1269755,6864538
1269783,7465994
1269848,6856486
1269853,6861937
1269857,6977790
1269880,7816179
1269885,7077997
1269918,7816201
1269921,6759413
1269928,7816209
1269930,7816210
1269939,7816214
1269940,7252072
1269945,6862874
1269958,6772411
1269961,7816228
1270002,7816247
1270021,7040846
1270043,7816274
1270048,6772185
1270060,7816282
1270064,6856486
1270066,7140037
1270073,6909142
1270131,7193505
1270143,6814402
1270164,6799173
1270168,7816347
1270171,7816358
1270178,7816361
1270184,7816366
1270259,6941735
1270325,6966520
1270329,6981914
1270335,6967354
1270336,6968325
1270345,7816425
1270350,6964248
1270369,7816437
1270386,6813215
1270401,6761287
1270408,6759629
1270417,7816469
1270429,6771730
1270479,7816518
1270497,7347555
1270513,6755790
1270515,6762874
1270528,6789587
1270555,6767409
1270560,7816570
1270563,7065325
1270564,7816571
1270612,7816622
1270618,7816589
1270627,7816634
1270687,7816689
1270691,7816695
1270726,7816587
1270734,7816734
1270768,7065071
1270769,7815609
1270776,6982630
1270787,6774783
1270790,7816785
1270791,7816786
1270794,7637219
1270870,7816841
1270877,7816844
1270879,6981965
1270886,7816852
1270891,7816856
1270946,7038055
1270947,7816906
1270973,7816919
1271028,7816960
1271056,6957024
1271063,7357334
1271076,7065179
1271113,7816589
1271134,7817025
1271140,7141407
1271147,7269796
1271266,7237371
1271268,7501777
1271272,7817093
1271276,7039487
1271282,6791993
1271299,7817117
1271309,7143127
1271320,6906496
1271322,6843331
1271361,6773901
1271434,6761556
1271435,6762292
1271441,7562559
1271470,7817247
1271474,6762612
1271496,7254690
1271502,6766896
1271505,7594132
1271520,6907220
1271528,6830264
1271561,7817324
1271566,6941967
1271593,6798634
1271600,7005918
1271611,6787383
1271620,7024174
1271627,7786324
1271633,7817368
1271665,6782152
1271670,7705284
1271682,7437903
1271691,7148919
1271730,7616140
1271735,6950832
1271773,7817507
1271837,6814871
1271861,6872356
1271863,6855941
1271869,6855962
1271873,7314620
1271887,6815833
1271938,6902576
1271958,7817631
1271986,7817669
1272019,7817708
1272024,6771305
1272064,7817749
1272110,7050970
1272114,7817809
1272156,7103896
1272167,7817865
1272207,6781236
1272211,7817899
1272219,7817906
1272287,7817982
1272318,7219348
1272339,7141005
1272346,7409529
1272348,7818037
1272363,6961666
1272365,7004443
1272375,6871851
1272408,6782986
1272436,7605088
1272458,6785799
1272463,6881563
1272477,6794933
1272479,6872891
1272483,6782765
1272502,6767301
1272521,7003068
1272550,6777965
1272557,6779988
1272563,6786464
1272587,7763867
1272605,7441833
1272625,6870644
1272642,6789401
1272643,7818166
1272644,7653311
1272652,7054113
1272706,6783294
1272733,7818184
1272736,7045668
1272744,6884553
1272747,7004003
1272759,7818194
1272768,6821831
1272771,6775520
1272805,7151531
1272815,6785799
1272819,6967427
1272824,7068152
1272826,6861574
1272832,6769864
1272839,6818288
1272875,6784539
1272895,7039695
1272916,6783502
1272919,7382219
1272937,7818242
1272963,6776958
1272988,6769197
1272993,7593743
1272996,7026139
1273002,7023363
1273005,7524427
1273037,6777965
1273066,7407084
1273117,7242046
1273118,6781840
1273127,7818089
1273128,6778813
1273138,7540482
1273149,6835663
1273166,7005934
1273212,6878105
1273249,6927322
1273263,6836873
1273264,6786910
1273279,6785002
1273287,6918655
1273298,7154217
1273302,6929295
1273310,6910197
1273321,7619380
1273323,6784539
1273326,6792622
1273331,7039621
1273333,6930044
1273347,7818201
1273353,7818354
1273360,7039682
1273365,6795074
1273370,6919942
1273429,6788262
1273438,6754148
1273446,6758216
1273463,6754148
1273466,6754148
1273468,7818409
1273474,6754148
1273499,6754148
1273514,6755617
1273518,6777307
1273527,6761107
1273540,6777307
1273548,6784458
1273558,6799870
1273568,6790503
1273581,6908584
1273598,6766896
1273602,7711272
1273603,7383181
1273618,7818453
1273636,7515452
1273642,7153130
1273686,7198464
1273707,7818512
1273709,6846545
1273716,7800600
1273740,6846335
1273741,7269656
1273760,7818536
1273769,7818530
1273781,6846044
1273788,6775937
1273855,7038661
1273856,7818596
1273857,7818599
1273858,7818600
1273864,7818605
1273916,6765832
1273968,7818674
1273976,6783412
1273995,6783197
1273997,7308276
1274008,6870862
1274011,7038363
1274024,7328552
1274044,6846046
1274045,6846148
1274107,6910889
1274108,7818742
1274114,7818746
1274116,6968253
1274160,7818513
1274174,6963064
1274220,7027346
1274235,7391470
1274268,7812927
1274275,7818826
1274302,7524770
1274303,7152819
1274306,6761608
1274312,7137659
1274313,6776997
1274317,7605036
1274328,7262892
1274340,6772185
1274343,6902219
1274353,6900765
1274373,7818868
1274386,7818876
1274401,7093274
1274412,6854331
1274429,7418729
1274438,6901138
1274454,7218725
1274550,7472878
1274569,7818979
1274572,7091264
1274574,7668405
1274607,7216293
1274611,6894739
1274650,7588597
1274658,7819010
1274664,6758698
1274679,7819018
1274695,6847430
1274702,6758956
1274707,6792753
1274711,7418757
1274717,7020920
1274719,7819039
1274721,7218725
1274731,7263453
1274739,6855623
1274741,7310114
1274746,7564479
1274773,7219131
1274780,7819077
1274781,6888688
1274794,6899722
1274810,7819093
1274853,6848688
1274859,7262977
1274867,6864657
1274890,7590140
1274899,7819131
1274903,6765326
1274911,7054288
1274920,7240997
1274998,7127811
1275018,6755554
1275024,7243343
1275026,6895710
1275035,7245060
1275045,7091136
1275054,6842949
1275055,7126858
1275060,7819206
1275063,6766649
1275078,7563488
1275090,6893553
1275091,7118713
1275101,7819219
1275132,7090475
1275134,6766528
1275160,7564144
1275192,6892044
1275198,7126695
1275223,7819265
1275244,7819274
1275247,7566176
1275257,6778795
1275262,6888260
1275266,7212475
1275267,6897014
1275270,7368646
1275292,6890877
1275293,7572224
1275298,7262992
1275302,6863163
1275307,7563629
1275327,6755790
1275332,7174858
1275350,7465788
1275356,7226389
1275365,6900663
1275380,6756184
1275387,7594626
1275393,7564241
1275424,7564365
1275429,6810094
1275439,7819358
1275446,7173643
1275463,7383578
1275469,7472635
1275471,7175158
1275482,7091310
1275488,6899054
1275497,7819380
1275506,6888054
1275520,6899122
1275529,6767352
1275577,7419962
1275591,6891832
1275598,6899956
1275599,7636296
1275627,7263143
1275643,6819666
1275668,7564570
1275672,6978338
1275677,6801887
1275718,7250761
1275763,6798623
1275780,6810989
1275786,6889428
1275807,7595071
1275844,6766568
1275869,7589471
1275888,7589723
1275894,6895069
1275901,7603455
1275942,6778089
1275950,6891656
1275951,7819539
1275966,6985476
1275975,7819551
1275998,6780044
1275999,7563869
1276021,7406309
1276039,7093075
1276045,7000420
1276046,6896166
1276054,6805081
1276073,6802223
1276095,6901351
1276116,7819620
1276118,6889447
1276130,7414224
1276147,6855349
1276155,7216890
1276156,6772185
1276165,7589029
1276167,7090465
1276178,7819639
1276180,6887705
1276183,6888714
1276188,6893177
1276195,7819649
1276263,6902094
1276273,7094467
1276289,7819685
1276305,6766536
1276319,7179757
1276357,7498003
1276379,6818173
1276381,6778283
1276392,7006808
1276434,6887508
1276449,7090934
1276466,6778954
1276491,7253239
1276498,7563663
1276506,7589069
1276551,6928317
1276556,7592692
1276560,7589269
1276561,6865881
1276574,6756184
1276576,7587858
1276603,6891926
1276613,7263668
1276625,6863667
1276633,6933207
1276635,6902254
1276652,7819823
1276663,7576256
1276676,7219114
1276695,6810671
1276709,7418747
1276732,6899121
1276743,6925983
1276761,7819865
1276771,6890172
1276773,6990631
1276823,7591905
1276827,6927725
1276828,6810471
1276832,7628353
1276836,6850196
1276846,7566075
1276849,7091310
1276887,6755554
1276917,7806961
1276955,7818980
1276961,6780416
1276962,7173857
1276969,7263111
1276983,7819505
1277040,7174151
1277053,6821559
1277057,7253695
1277060,6755301
1277080,6958385
1277092,6793277
1277095,6771621
1277102,7291484
1277115,6757467
1277147,6878743
1277151,7820024
1277199,6796793
1277237,7148662
1277240,6864526
1277248,6900766
1277249,6985437
1277253,7280732
1277259,6850195
1277282,7594309
1277294,7820079
1277328,6809902
1277344,6900322
1277350,7820098
1277371,6812771
1277392,7474238
1277397,7589852
1277415,7051016
1277428,6830931
1277444,6900284
1277468,7263051
1277488,6772185
1277491,7051221
1277494,6889568
1277509,6772185
1277513,6899978
1277520,7090764
1277541,6822080
1277553,6901920
1277561,6793299
1277563,7820170
1277601,7493209
1277621,6986286
1277667,7253341
1277670,6900814
1277671,6863920
1277676,7564460
1277700,7820222
1277733,7565860
1277753,7726531
1277765,6900541
1277794,7253900
1277801,7820255
1277805,7615161
1277811,7218852
1277821,7418723
1277824,7519220
1277825,7415376
1277855,7820282
1277858,6899399
1277876,7091093
1277891,7820299
1277925,6901311
1277929,7094793
1277943,7472685
1277968,7173638
1277999,6900731
1278021,7149871
1278026,7345881
1278034,7590287
1278054,6818803
1278060,7593819
1278083,7173543
1278133,7173973
1278165,7136712
1278167,7023093
1278184,6901747
1278197,6899072
1278261,6835980
1278276,7093185
1278312,6780057
1278314,6756184
1278360,6770343
1278367,7591666
1278380,7136598
1278391,7712973
1278405,7564648
1278427,7472941
1278435,7807018
1278438,7820500
1278448,7566384
1278459,7540579
1278481,7050921
1278500,6755790
1278524,7205874
1278552,6920486
1278561,6944708
1278574,7496907
1278575,7128818
1278592,6919468
1278596,7307828
1278605,7253366
1278609,6809959
1278649,7173986
1278659,6864166
1278672,7120494
1278676,7345995
1278678,6758698
1278681,7217338
1278684,6834284
1278773,7820619
1278801,7413929
1278807,7092380
1278823,6810682
1278827,6760218
1278878,6897508
1278879,6842885
1278887,7594550
1278900,6888027
1278917,6836290
1278940,6758698
1278960,6922464
1278964,7023258
1278982,7217233
1278994,7222686
1278997,6900285
1279001,6769291
1279002,6823084
1279040,7528075
1279052,7480595
1279089,7820724
1279091,7090976
1279095,7313634
1279097,7590668
1279108,7563421
1279118,7127176
1279125,6893845
1279171,7819774
1279188,7207423
1279200,7820046
1279249,6864768
1279271,7815307
1279272,7820793
1279284,7056463
1279339,6864380
1279341,6856561
1279343,6982305
1279373,7820821
1279385,7467499
1279386,6933334
1279387,6831520
1279388,7571884
1279389,6775753
1279391,7208110
1279406,6985454
1279430,6865218
1279432,6865788
1279505,7207423
1279522,7334695
1279537,6865527
1279556,7820868
1279576,6863770
1279593,6994748
1279618,6864539
1279643,7820842
1279648,6899696
1279652,7345800
1279666,6933442
1279668,7090851
1279671,7820894
1279706,6864539
1279729,6863770
1279741,7816235
1279747,7206710
1279765,6899916
1279787,7215956
1279834,7820929
1279835,6864177
1279868,6863770
1279877,7820938
1279878,7465779
1279894,6864131
1279907,6812741
1279937,6863795
1279942,7263437
1279960,6864177
1279971,7206710
1280015,6863843
1280038,7466774
1280080,7262832
1280083,6761352
1280091,7571937
1280093,7207064
1280102,7820985
1280103,6863661
1280136,6779429
1280149,6863770
1280171,7820995
1280198,6864174
1280244,7382003
1280265,7345800
1280266,7384020
1280267,7564120
1280303,6863794
1280308,6864190
1280340,6865331
1280351,7821032
1280355,6863661
1280365,6810471
1280374,6864133
1280428,6810004
1280446,7815135
1280507,7820398
1280520,7752529
1280523,6863770
1280559,7209081
1280574,6863769
1280579,7208090
1280585,7209207
1280588,7821088
1280644,7345800
1280646,7820857
1280654,6899509
1280703,7206710
1280723,7564973
1280763,7212650
1280765,7206831
1280777,7212650
1280804,6863843
1280826,7384497
1280837,6908922
1280859,7821140
1280867,6933334
1280907,7038492
1280908,7038525
1280914,7121663
1280920,6753725
1280921,6784284
1280926,6785226
1280949,7821240
1280953,7721301
1280965,7039296
1280996,7038525
1281013,6898401
1281039,7329057
1281048,6754928
1281049,7639800
1281058,7821326
1281071,7529293
1281072,6778510
1281074,6755741
1281076,7033737
1281089,7152539
1281097,7821343
1281102,7103583
1281104,7049085
1281124,6755742
1281127,6754148
1281138,6754148
1281141,6778185
1281151,6754148
1281154,6757565
1281224,7821394
1281235,7821399
1281249,7788665
1281314,7821454
1281323,7821460
1281355,6785041
1281378,6967814
1281418,6766649
1281429,7821542
1281454,7821565
1281529,7821629
1281549,7821646
1281550,7821647
1281556,7082449
1281573,7641512
1281580,7491766
1281581,7821663
1281583,7381267
1281585,6774406
1281600,7821676
1281610,7821680
1281639,6985282
1281652,7821707
1281657,7821717
1281664,7821721
1281667,6789362
1281683,6964637
1281697,7821738
1281708,7610086
1281741,7031193
1281781,7821805
1281809,7821821
1281813,7257826
1281846,7821851
1281871,7821872
1281872,7821873
1281894,7821894
1281896,7821896
1281901,7821901
1281905,7740534
1281934,7457227
1281945,7821933
1281950,7821941
1281952,7821945
1281960,7821950
1281967,6966136
1281987,7456853
1281995,7821970
1282001,7821402
1282003,6941551
1282030,6966560
1282099,6877423
1282108,6968944
1282164,7822070
1282172,7048009
1282181,6976295
1282185,7822086
1282195,7822090
1282234,7822112
1282235,7711455
1282237,6840096
1282243,7822118
1282292,7821391
1282329,7085719
1282338,6950698
1282349,7456753
1282355,6985090
1282363,7816640
1282367,7821899
1282376,7086821
1282385,7822198
1282392,6930766
1282395,7822204
1282403,7578792
1282405,7641116
1282414,7822225
1282423,7065079
1282462,6983138
1282479,7822260
1282555,7821773
1282556,7822324
1282568,6915242
1282615,7333240
1282649,7456663
1282674,7822393
1282688,7822407
